STATION_ID,DATE,SUNSHINE_DURATION,SNOW_DEPTH,PRESSURE_AIR,TEMPERATURE_AIR,HUMIDITY,TEMPERATURE_AIR_MAX,TEMPERATURE_AIR_MIN,STATION_NAME
1346,2017-01-31,0.0,37.0,845.8,1.6,100.0,2.3,0.9,Feldberg
1346,2017-02-01,1467,33.0,847.03,3.1,96.08,4.6,2.0,Feldberg
1346,2017-02-02,6817,27.0,843.9,4.3,73.29,5.9,2.7,Feldberg
1346,2017-02-03,1.4,25.0,839.71,0.2,96.88,3.6,-1.8,Feldberg
1346,2017-02-04,0.0,25.0,834.85,-2.2,95.08,-0.6,-3.7,Feldberg
1346,2017-02-06,3833,77.0,843.68,-2.9,91.88,-2.0,-5.1,Feldberg
1346,2017-02-07,433,74.0,845.35,-3.4,95.71,-2.6,-4.5,Feldberg
1346,2017-02-08,0.1,76.0,847.32,-3.5,97.75,-2.5,-6.2,Feldberg
1346,2017-02-09,4.1,73.0,847.4,-7.4,93.42,-4.7,-8.5,Feldberg
1346,2017-02-10,0.5,72.0,846.19,-3.6,95.08,-2.6,-6.2,Feldberg
1346,2017-02-11,3367,71.0,847.37,-1.6,78.75,0.4,-3.7,Feldberg
1346,2017-02-12,5233,71.0,851.45,2.2,51.83,4.5,0.4,Feldberg
1346,2017-02-13,9367,63.0,851.95,3.2,49.38,4.9,0.8,Feldberg
1346,2017-02-14,9467,62.0,857.3,5.3,40.79,8.2,2.8,Feldberg
1346,2017-02-15,9517,61.0,863.17,5.8,45.96,7.3,4.1,Feldberg
1346,2017-02-16,8517,60.0,860.76,3.8,75.08,5.7,1.8,Feldberg
1346,2017-02-17,0.0,59.0,855.33,-1.1,99.33,2.0,-2.6,Feldberg
1346,2017-02-18,7.55,66.0,853.74,-2.4,90.58,-0.4,-3.8,Feldberg
1346,2017-02-19,7083,65.0,852.75,-0.7,66.88,1.5,-2.4,Feldberg
1346,2017-02-20,0.0,64.0,852.02,-1.3,99.04,0.5,-2.7,Feldberg
1346,2017-02-21,0.0,62.0,850.42,2.1,100.0,3.1,0.2,Feldberg
1346,2017-02-22,0.0,52.0,847.45,0.6,100.0,2.5,-0.4,Feldberg
1346,2017-02-23,8833,51.0,840.15,3.8,68.54,7.6,-2.0,Feldberg
1346,2017-02-24,0.0,46.0,843.03,-4.0,98.17,-1.8,-5.4,Feldberg
1346,2017-02-25,9767,48.0,849.55,-1.9,57.63,4.3,-5.9,Feldberg
1346,2017-02-26,4717,47.0,847.68,1.5,44.92,3.9,-1.0,Feldberg
1346,2017-02-27,9233,46.0,839.26,2.2,75.33,5.1,-0.8,Feldberg
1346,2017-03-03,4267,56.0,841.77,2.7,49.83,6.5,-1.2,Feldberg
1346,2017-03-04,4467,54.0,831.04,3.2,66.67,8.1,-2.6,Feldberg
1346,2017-03-14,10017,61.0,860.88,3.5,67.33,8.9,1.6,Feldberg
1346,2017-03-15,10.9,61.0,860.42,6.1,52.25,9.6,3.5,Feldberg
1346,2017-03-16,10.9,58.0,855.63,7.8,48.17,11.6,5.5,Feldberg
1346,2017-03-17,8.55,56.0,849.75,5.4,77.71,8.1,0.3,Feldberg
1346,2017-03-21,67,38.0,843.45,0.4,99.83,2.4,-1.9,Feldberg
1346,2017-03-22,567,42.0,842.93,-1.0,91.38,1.2,-2.7,Feldberg
1346,2017-03-23,10583,39.0,845.17,3.5,82.04,7.0,-1.1,Feldberg
1346,2017-03-24,0.65,29.0,852.49,4.6,81.83,7.2,1.0,Feldberg
1346,2017-03-25,11.65,23.0,851.02,4.2,72.83,7.0,1.0,Feldberg
1346,2017-03-26,9283,11.0,850.87,2.3,78.17,6.5,-0.2,Feldberg
1346,2017-03-27,11767,7.0,853.0,5.7,55.29,9.7,-0.3,Feldberg
1346,2017-04-20,9917,13.0,858.07,-6.1,92.79,-2.1,-8.9,Feldberg
1346,2017-04-21,12.3,12.0,858.29,-0.7,60.75,3.8,-6.1,Feldberg
1346,2017-04-22,133,7.0,854.27,0.8,85.42,2.1,-2.2,Feldberg
1346,2017-04-23,10517,5.0,852.18,-0.7,80.54,2.0,-3.3,Feldberg
1346,2017-04-26,0.0,13.0,839.94,-3.1,98.04,-2.0,-4.0,Feldberg
1346,2017-04-27,0.0,13.0,842.95,-3.3,97.88,-2.5,-4.5,Feldberg
1346,2017-04-28,2.25,25.0,844.3,-3.1,96.79,-1.4,-3.9,Feldberg
1346,2017-04-29,8017,22.0,847.39,0.0,78.5,3.7,-3.5,Feldberg
1346,2017-04-30,12883,15.0,843.17,5.2,51.67,8.4,0.1,Feldberg
1346,2017-05-01,0.0,8.0,843.93,-0.4,97.38,6.6,-2.6,Feldberg
1346,2017-05-02,3583,10.0,847.12,0.7,93.54,3.3,-1.2,Feldberg
1346,2017-05-03,2467,12.0,848.51,2.1,92.46,5.6,-0.2,Feldberg
1346,2017-05-04,1.6,4.0,847.22,2.0,96.54,4.1,0.1,Feldberg
1346,2017-05-05,3.45,3.0,849.05,4.5,85.46,8.1,1.3,Feldberg
1346,2017-10-07,4033,0.0,853.5,1.8,88.13,4.1,-0.2,Feldberg
1346,2017-10-08,0.0,0.0,850.93,3.0,100.0,4.3,0.8,Feldberg
1346,2017-10-09,667,0.0,852.57,3.4,97.33,4.3,2.8,Feldberg
1346,2017-10-10,0.0,0.0,853.0,4.6,97.63,6.5,2.6,Feldberg
1346,2017-10-11,6.35,0.0,853.9,7.4,87.75,10.1,4.9,Feldberg
1346,2017-10-12,133,0.0,857.43,7.4,92.96,10.1,6.2,Feldberg
1346,2017-10-13,10167,0.0,860.46,10.2,79.21,14.2,6.4,Feldberg
1346,2017-10-14,10183,0.0,861.35,13.3,58.71,17.2,11.2,Feldberg
1346,2017-10-15,10133,0.0,861.1,14.7,42.75,17.6,13.0,Feldberg
1346,2017-10-16,10067,0.0,861.0,15.4,38.92,18.2,13.6,Feldberg
1346,2017-10-17,10017,0.0,857.4,14.3,29.83,16.9,12.3,Feldberg
1346,2017-10-18,9.95,0.0,851.57,12.7,39.5,15.3,10.9,Feldberg
1346,2017-10-19,4517,0.0,849.68,12.3,43.96,14.5,9.7,Feldberg
1346,2017-10-20,2083,0.0,850.38,9.3,74.67,11.5,7.1,Feldberg
1346,2017-10-21,2017,0.0,851.06,7.5,93.04,11.3,2.6,Feldberg
1346,2017-10-22,0.15,0.0,849.47,0.4,96.83,3.0,-0.8,Feldberg
1346,2017-10-24,3317,0.0,857.43,5.2,93.21,9.6,2.4,Feldberg
1346,2017-10-25,4633,0.0,858.39,10.9,72.92,13.0,9.2,Feldberg
1346,2017-10-26,8733,0.0,858.99,11.7,64.38,13.6,9.9,Feldberg
1346,2017-10-27,33,0.0,857.42,4.1,95.63,9.9,0.3,Feldberg
1346,2017-10-28,167,0.0,855.3,-0.2,93.67,0.7,-1.0,Feldberg
1346,2017-10-29,0.0,0.0,848.07,0.9,97.5,2.7,-1.9,Feldberg
1346,2017-10-30,4.1,0.0,853.05,-2.9,91.58,-1.8,-3.6,Feldberg
1346,2017-10-31,9233,0.0,855.19,2.5,48.5,6.2,-3.5,Feldberg
1346,2017-11-01,7367,0.0,854.92,7.7,70.63,11.6,5.5,Feldberg
1346,2017-11-02,183,0.0,849.68,4.4,85.88,6.6,3.1,Feldberg
1346,2017-11-03,4167,0.0,848.55,5.5,82.83,9.4,2.7,Feldberg
1346,2017-11-04,0.0,0.0,845.8,6.3,89.13,7.5,5.4,Feldberg
1346,2017-11-05,0.0,0.0,843.06,0.9,95.46,6.8,-2.8,Feldberg
1346,2017-11-06,0.0,15.0,848.19,-3.3,93.88,-2.6,-4.0,Feldberg
1346,2017-11-07,0.0,11.0,846.43,-1.7,95.5,-0.9,-2.8,Feldberg
1346,2017-11-08,0.0,15.0,846.75,-1.5,95.67,-0.5,-2.3,Feldberg
1346,2017-11-09,33,14.0,851.7,-1.3,96.04,0.0,-2.1,Feldberg
1346,2017-11-10,0.0,12.0,850.36,-1.8,94.88,0.0,-3.4,Feldberg
1346,2017-11-14,8533,30.0,852.11,-4.3,70.58,-1.7,-5.9,Feldberg
1346,2017-11-15,8.4,28.0,852.22,-0.7,39.38,0.7,-2.1,Feldberg
1346,2017-11-16,6017,18.0,851.2,1.1,43.67,3.4,-1.2,Feldberg
1346,2017-11-17,0.2,18.0,853.22,0.0,94.29,1.0,-1.4,Feldberg
1346,2017-11-18,2.75,16.0,850.88,-3.4,91.25,-1.3,-5.1,Feldberg
1346,2017-11-20,83,25.0,850.07,-4.1,86.88,-0.4,-6.1,Feldberg
1346,2017-11-22,7633,24.0,846.37,6.2,51.67,8.3,4.5,Feldberg
1346,2017-11-23,4183,22.0,846.01,6.0,57.0,7.5,4.2,Feldberg
1346,2017-11-24,2.0,17.0,847.1,4.6,84.33,6.8,2.6,Feldberg
1346,2017-11-25,0.0,12.0,843.61,-1.4,96.58,3.7,-6.7,Feldberg
1346,2017-12-05,2333,62.0,861.98,-3.7,90.13,-1.7,-5.0,Feldberg
1346,2017-12-06,7717,60.0,859.64,0.7,58.25,3.1,-1.7,Feldberg
1346,2017-12-07,7683,56.0,850.92,0.0,58.29,1.5,-1.5,Feldberg
1346,2017-12-11,0.0,71.0,820.39,-0.2,96.21,3.4,-2.5,Feldberg
1346,2017-12-20,1133,104.0,859.66,-2.9,95.33,-0.9,-4.6,Feldberg
1346,2017-12-21,0.6,102.0,862.86,0.3,97.83,1.4,-1.1,Feldberg
1346,2017-12-22,83,99.0,862.62,1.2,96.42,2.1,0.0,Feldberg
1346,2017-12-23,6217,95.0,862.95,1.2,86.83,4.6,-0.7,Feldberg
1346,2017-12-24,7533,94.0,858.49,5.2,38.43,6.7,2.9,Feldberg
1346,2017-12-25,7067,93.0,850.23,4.1,34.17,6.5,1.2,Feldberg
1346,2017-12-26,1433,92.0,838.97,-1.4,81.38,2.6,-3.9,Feldberg
1346,2017-12-27,0.0,93.0,823.35,-2.9,92.17,0.5,-5.6,Feldberg
1346,2017-12-31,1383,94.0,844.0,2.9,87.71,4.8,0.7,Feldberg
1346,2018-01-03,0.0,101.0,836.78,-0.1,96.29,4.8,-2.9,Feldberg
1346,2018-01-05,1483,79.0,836.7,1.6,92.71,3.8,-0.2,Feldberg
1346,2018-01-06,4.8,77.0,839.5,2.3,85.13,4.6,-0.3,Feldberg
1346,2018-01-07,1067,74.0,845.45,3.6,64.46,5.3,1.7,Feldberg
1346,2018-01-08,2267,72.0,847.64,6.0,46.17,7.3,5.0,Feldberg
1346,2018-01-09,2067,71.0,843.83,2.7,70.96,7.7,-0.6,Feldberg
1346,2018-01-10,3.25,72.0,843.0,-0.8,82.58,0.3,-2.1,Feldberg
1346,2018-01-11,183,71.0,845.06,-1.5,94.17,0.1,-2.6,Feldberg
1346,2018-01-12,7833,71.0,850.47,-2.7,85.83,-0.9,-5.3,Feldberg
1346,2018-01-13,5333,71.0,849.25,-2.8,74.46,0.4,-5.8,Feldberg
1346,2018-01-14,7.95,71.0,848.33,-0.8,62.79,2.7,-2.1,Feldberg
1346,2018-01-15,0.0,70.0,843.56,-2.2,82.96,-0.9,-3.2,Feldberg
1346,2018-01-24,5783,120.0,853.57,3.5,75.79,6.4,0.5,Feldberg
1346,2018-01-25,4917,120.0,848.1,3.0,69.42,4.5,1.5,Feldberg
1346,2018-01-26,0.0,118.0,847.78,0.0,95.04,2.1,-1.6,Feldberg
1346,2018-01-27,0.1,120.0,857.79,-0.9,96.29,-0.1,-1.4,Feldberg
1346,2018-01-28,233,119.0,863.49,0.0,92.58,3.9,-3.9,Feldberg
1346,2018-01-29,7.75,116.0,860.8,2.0,88.79,4.8,-0.5,Feldberg
1346,2018-01-30,0.0,115.0,857.47,-0.8,95.79,0.0,-2.4,Feldberg
1346,2018-01-31,683,115.0,845.03,-1.3,95.92,0.0,-2.5,Feldberg
1346,2018-02-05,4217,132.0,844.88,-5.6,76.46,-0.8,-7.9,Feldberg
1346,2018-02-06,7.75,130.0,840.12,-0.8,62.0,1.3,-3.2,Feldberg
1346,2018-02-07,0.05,130.0,839.59,-5.9,92.58,-3.1,-7.5,Feldberg
1346,2018-02-08,0.0,130.0,844.56,-5.5,91.0,-4.6,-7.1,Feldberg
1346,2018-02-09,6833,130.0,842.68,-5.7,88.67,-3.7,-7.8,Feldberg
1346,2018-02-10,533,131.0,843.86,-7.0,91.38,-4.7,-7.9,Feldberg
1346,2018-02-11,0.0,132.0,838.28,-5.7,91.25,-3.0,-8.7,Feldberg
1346,2018-02-13,9383,155.0,840.81,-9.8,80.71,-8.5,-10.9,Feldberg
1346,2018-02-14,2.45,153.0,842.65,-7.0,81.54,-4.9,-9.0,Feldberg
1346,2018-02-15,0.0,149.0,845.91,-0.7,90.38,4.4,-6.3,Feldberg
1346,2018-02-16,867,142.0,852.53,-1.2,95.29,3.4,-2.8,Feldberg
1346,2018-02-17,0.0,144.0,846.99,-2.3,95.04,0.3,-6.2,Feldberg
1346,2018-02-18,3717,148.0,849.89,-6.7,90.96,-4.5,-8.2,Feldberg
1346,2018-02-19,783,149.0,844.61,-7.1,91.88,-4.5,-8.6,Feldberg
1346,2018-02-20,0.0,149.0,841.37,-8.2,91.25,-4.3,-10.1,Feldberg
1346,2018-02-21,0.25,148.0,842.37,-9.2,89.75,-7.6,-10.4,Feldberg
1346,2018-02-22,0.0,150.0,838.32,-10.4,89.04,-9.8,-11.3,Feldberg
1346,2018-02-23,0.0,150.0,837.96,-10.5,88.42,-9.6,-11.0,Feldberg
1346,2018-02-24,6.15,150.0,839.04,-9.0,87.75,-5.7,-13.0,Feldberg
1346,2018-02-25,9.5,150.0,841.18,-14.9,78.75,-12.9,-17.1,Feldberg
1346,2018-02-26,8.85,149.0,839.89,-18.4,80.79,-17.0,-19.8,Feldberg
1346,2018-02-27,617,149.0,836.64,-18.2,82.63,-13.6,-19.8,Feldberg
1346,2018-02-28,7833,149.0,835.42,-15.5,81.63,-8.0,-19.5,Feldberg
1346,2018-03-01,267,149.0,830.18,-2.3,84.58,2.0,-8.6,Feldberg
1346,2018-03-02,3133,148.0,826.33,-1.0,79.38,3.3,-4.9,Feldberg
1346,2018-03-05,9733,161.0,828.9,0.1,77.42,2.4,-2.8,Feldberg
1346,2018-03-06,4233,159.0,826.22,0.2,83.79,2.1,-1.6,Feldberg
1346,2018-03-07,33,159.0,830.95,-2.9,94.21,-1.5,-4.2,Feldberg
1346,2018-03-09,3383,158.0,841.23,2.3,69.17,4.9,-0.1,Feldberg
1346,2018-03-10,0.0,152.0,839.15,3.7,90.25,7.7,1.8,Feldberg
1346,2018-03-11,333,145.0,833.5,5.5,68.58,8.3,2.3,Feldberg
1346,2018-03-12,0.0,138.0,832.3,0.8,97.21,2.5,-0.8,Feldberg
1346,2018-03-15,0.0,148.0,831.58,1.6,65.5,4.6,-0.9,Feldberg
1346,2018-03-17,0.0,147.0,828.83,-2.4,91.63,-0.2,-6.7,Feldberg
1346,2018-03-18,0.0,147.0,829.75,-4.9,92.67,-1.8,-8.4,Feldberg
1346,2018-03-19,33,147.0,835.08,-4.9,93.63,-1.5,-8.7,Feldberg
1346,2018-03-20,1.9,148.0,841.52,-9.1,89.33,-7.4,-10.8,Feldberg
1346,2018-03-21,7.25,148.0,850.21,-8.9,86.29,-7.9,-10.3,Feldberg
1346,2018-03-22,3233,147.0,846.45,-6.9,77.33,-4.5,-9.1,Feldberg
1346,2018-03-23,2133,152.0,838.48,-3.3,92.54,-1.0,-4.9,Feldberg
1346,2018-03-24,11.6,152.0,832.33,-1.6,68.75,2.8,-5.0,Feldberg
1346,2018-03-25,7667,150.0,838.17,0.5,69.67,3.0,-1.1,Feldberg
1346,2018-03-26,2483,149.0,844.33,-1.1,80.46,0.4,-2.6,Feldberg
1346,2018-03-27,5067,151.0,844.15,-1.9,85.38,1.1,-5.0,Feldberg
1346,2018-03-28,0.0,150.0,838.66,1.1,97.79,2.8,-1.5,Feldberg
1346,2018-03-29,1967,147.0,838.67,-2.6,94.83,-1.4,-4.1,Feldberg
1346,2018-03-30,6.35,148.0,834.63,-0.6,84.29,4.2,-3.3,Feldberg
1346,2018-03-31,2133,152.0,833.1,-1.5,91.08,-0.8,-2.2,Feldberg
1346,2018-04-03,7217,147.0,840.69,6.5,55.33,9.0,4.5,Feldberg
1346,2018-04-04,4267,140.0,840.12,3.4,81.46,9.5,-0.4,Feldberg
1346,2018-04-05,0.0,137.0,846.19,-0.1,96.88,1.2,-2.6,Feldberg
1346,2018-04-06,12283,138.0,849.37,3.6,55.79,9.9,-3.2,Feldberg
1346,2018-04-07,11467,135.0,847.72,12.7,24.04,15.8,8.8,Feldberg
1346,2018-04-08,9267,130.0,843.69,11.9,37.54,13.5,9.3,Feldberg
1346,2018-04-09,3.2,121.0,840.27,7.9,63.33,9.9,4.9,Feldberg
1346,2018-04-10,1983,113.0,838.55,3.4,88.58,8.0,-0.4,Feldberg
1346,2018-04-11,9433,109.0,838.2,5.0,64.13,7.9,2.1,Feldberg
1346,2018-04-12,7583,102.0,835.36,6.8,51.54,8.9,5.2,Feldberg
1346,2018-04-13,2117,99.0,842.96,3.8,72.33,7.1,1.0,Feldberg
1346,2018-04-14,6.9,95.0,851.07,6.5,64.79,9.4,3.6,Feldberg
1346,2018-04-15,6267,91.0,847.08,7.7,75.29,11.3,4.9,Feldberg
1346,2018-04-16,1483,85.0,849.25,5.9,87.63,8.2,4.7,Feldberg
1346,2018-04-17,11667,80.0,857.62,8.6,62.92,11.9,5.1,Feldberg
1346,2018-04-18,12.9,71.0,861.26,10.1,51.83,13.6,7.3,Feldberg
1346,2018-04-19,13.05,51.0,860.53,13.4,43.67,16.9,9.4,Feldberg
1346,2018-04-20,13067,43.0,858.44,14.4,43.38,16.4,12.4,Feldberg
1346,2018-04-21,12533,37.0,855.57,14.9,47.5,17.2,13.2,Feldberg
1346,2018-04-22,10617,30.0,852.51,14.4,42.5,17.3,12.5,Feldberg
1346,2018-04-23,3467,16.0,852.39,8.8,78.17,12.8,5.7,Feldberg
1346,2018-04-24,6.25,5.0,852.28,8.0,83.83,11.6,5.3,Feldberg
1346,2018-04-25,4267,0.0,849.07,7.9,82.33,10.4,4.3,Feldberg
1346,2018-04-26,4.15,0.0,850.37,2.2,83.08,4.9,0.4,Feldberg
1346,2018-04-27,13167,0.0,846.0,6.8,59.29,13.3,0.5,Feldberg
1346,2018-04-28,3983,0.0,846.59,8.2,77.96,12.6,4.3,Feldberg
1346,2018-04-29,10.05,0.0,841.13,11.3,59.58,15.8,1.9,Feldberg
1346,2018-04-30,4783,0.0,839.82,2.7,82.08,6.9,0.2,Feldberg
1346,2018-05-01,1.05,0.0,844.58,0.7,93.04,3.5,-1.0,Feldberg
1346,2018-05-02,583,0.0,844.22,3.2,87.5,7.0,0.6,Feldberg
1346,2018-05-03,0.3,0.0,846.75,3.8,92.75,5.4,1.9,Feldberg
1346,2018-05-04,0.5,0.0,849.5,7.4,92.25,10.5,4.7,Feldberg
1346,2018-05-05,6133,0.0,852.16,9.7,83.83,14.2,6.2,Feldberg
1346,2018-05-06,11667,0.0,853.51,11.5,71.08,16.3,7.8,Feldberg
1346,2018-05-07,13733,0.0,850.48,11.2,52.54,15.7,7.9,Feldberg
1346,2018-05-08,9283,0.0,845.82,12.4,60.67,15.4,9.0,Feldberg
1346,2018-05-09,6533,0.0,843.42,10.6,66.38,12.4,8.4,Feldberg
1346,2018-05-10,0.0,0.0,847.0,5.2,96.33,9.5,2.3,Feldberg
1346,2018-05-11,11583,0.0,851.1,7.7,77.13,13.2,3.0,Feldberg
1346,2018-05-12,6483,0.0,849.17,11.9,71.17,15.2,7.4,Feldberg
1346,2018-05-13,0.0,0.0,844.61,6.3,96.04,8.8,3.5,Feldberg
1346,2018-05-14,0.0,0.0,843.3,6.2,99.0,7.4,4.5,Feldberg
1346,2018-05-15,767,0.0,846.13,6.0,95.5,7.7,3.6,Feldberg
1346,2018-05-16,0.0,0.0,848.04,4.7,92.75,5.9,2.9,Feldberg
1346,2018-05-17,0.05,0.0,851.02,5.8,97.13,7.1,4.3,Feldberg
1346,2018-05-18,6.85,0.0,852.34,7.7,85.5,10.2,5.3,Feldberg
1346,2018-05-19,6417,0.0,851.95,7.3,84.29,10.6,5.0,Feldberg
1346,2018-05-20,1333,0.0,850.85,6.5,93.21,9.2,3.9,Feldberg
1346,2018-05-21,7417,0.0,848.88,10.3,70.92,13.1,7.1,Feldberg
1346,2018-05-22,9.5,0.0,848.4,11.0,70.5,12.8,7.7,Feldberg
1346,2018-05-23,0.55,0.0,851.68,9.7,90.0,12.1,7.7,Feldberg
1346,2018-05-24,6.6,0.0,852.89,10.9,78.21,13.9,8.0,Feldberg
1346,2018-05-25,8.85,0.0,853.66,12.8,70.29,16.1,10.3,Feldberg
1346,2018-05-26,9667,0.0,855.63,15.2,65.29,18.8,12.8,Feldberg
1346,2018-05-27,6.7,0.0,854.65,14.8,72.67,17.9,11.5,Feldberg
1346,2018-05-28,9917,0.0,852.8,15.2,71.0,18.1,11.2,Feldberg
1346,2018-05-29,4267,0.0,851.24,12.5,86.46,15.2,9.5,Feldberg
1346,2018-05-30,8.3,0.0,851.35,14.4,72.46,17.9,10.7,Feldberg
1346,2018-05-31,6.35,0.0,851.52,11.9,90.13,15.8,8.7,Feldberg
1346,2018-06-01,5483,0.0,854.12,10.0,92.46,13.4,7.6,Feldberg
1346,2018-06-02,7.35,0.0,854.49,11.5,87.58,15.4,8.8,Feldberg
1346,2018-06-03,8.85,0.0,852.68,13.4,83.17,17.3,10.7,Feldberg
1346,2018-06-04,7433,0.0,848.09,14.1,78.75,17.5,11.6,Feldberg
1346,2018-06-05,8067,0.0,847.77,14.2,79.29,17.5,12.0,Feldberg
1346,2018-06-06,5833,0.0,849.44,13.6,79.21,15.1,10.6,Feldberg
1346,2018-06-07,1267,0.0,851.47,11.5,94.63,13.6,10.0,Feldberg
1346,2018-06-08,4933,0.0,849.71,12.6,87.96,14.5,11.0,Feldberg
1346,2018-06-09,2517,0.0,850.01,13.4,87.25,15.4,11.1,Feldberg
1346,2018-06-10,8667,0.0,850.08,14.7,81.38,17.2,12.2,Feldberg
1346,2018-06-11,1183,0.0,847.99,13.4,86.21,16.5,10.3,Feldberg
1346,2018-06-12,383,0.0,846.03,10.4,96.79,11.4,8.9,Feldberg
1346,2018-06-13,0.0,0.0,847.58,5.9,99.63,9.2,3.6,Feldberg
1346,2018-06-14,5667,0.0,850.47,6.8,84.88,10.6,2.8,Feldberg
1346,2018-06-15,5.45,0.0,851.64,9.7,84.0,12.6,6.6,Feldberg
1346,2018-06-16,11033,0.0,852.04,11.9,73.54,15.2,9.4,Feldberg
1346,2018-06-17,2117,0.0,854.18,9.9,92.58,12.8,8.2,Feldberg
1346,2018-06-18,6.75,0.0,857.25,9.9,87.25,13.7,7.0,Feldberg
1346,2018-06-19,9033,0.0,859.38,12.7,84.67,16.6,9.1,Feldberg
1346,2018-06-20,11983,0.0,857.39,16.0,74.17,20.4,11.9,Feldberg
1346,2018-06-21,6.1,0.0,854.59,12.9,81.42,16.1,4.0,Feldberg
1346,2018-06-22,11683,0.0,856.52,4.4,79.54,7.2,1.4,Feldberg
1346,2018-06-23,14433,0.0,856.89,6.5,79.17,9.6,2.6,Feldberg
1346,2018-06-24,4533,0.0,854.45,8.1,82.83,10.6,6.2,Feldberg
1346,2018-06-25,3583,0.0,855.58,8.3,84.25,11.8,5.5,Feldberg
1346,2018-06-26,8.9,0.0,856.7,10.6,80.21,14.1,7.4,Feldberg
1346,2018-06-27,10.35,0.0,855.33,10.9,71.46,14.4,7.5,Feldberg
1346,2018-06-28,5917,0.0,852.7,9.1,82.33,11.6,6.6,Feldberg
1346,2018-06-29,2683,0.0,851.08,11.6,94.04,16.1,8.6,Feldberg
1346,2018-06-30,10.15,0.0,850.97,16.1,75.54,19.4,12.7,Feldberg
1346,2018-07-03,5133,0.0,853.38,15.1,71.5,17.4,10.9,Feldberg
1346,2018-07-05,267,0.0,851.72,11.4,90.58,15.7,9.7,Feldberg
1346,2018-07-06,3633,0.0,854.84,10.8,94.38,12.4,9.7,Feldberg
1346,2018-07-07,6467,0.0,857.8,12.5,79.25,14.5,10.2,Feldberg
1346,2018-07-08,13.45,0.0,857.2,13.5,71.46,15.3,12.0,Feldberg
1346,2018-07-09,12483,0.0,855.66,13.7,58.33,15.7,11.8,Feldberg
1346,2018-07-10,1933,0.0,852.16,9.8,81.63,12.8,5.2,Feldberg
1346,2018-07-11,2133,0.0,851.16,7.0,86.71,9.9,4.8,Feldberg
1346,2018-07-12,8.8,0.0,853.1,10.6,77.04,13.3,7.1,Feldberg
1346,2018-07-13,9583,0.0,855.45,14.0,65.88,17.4,10.4,Feldberg
1346,2018-07-14,11.3,0.0,855.15,15.8,61.33,17.8,14.2,Feldberg
1346,2018-07-15,5117,0.0,852.96,14.0,70.67,17.2,10.0,Feldberg
1346,2018-07-16,10.15,0.0,850.82,14.3,64.08,17.4,11.7,Feldberg
1346,2018-07-17,10.25,0.0,853.44,14.9,61.33,17.9,13.1,Feldberg
1346,2018-07-18,10.3,0.0,854.25,14.9,69.38,18.4,12.5,Feldberg
1346,2018-07-19,8783,0.0,853.8,15.6,58.88,18.2,13.1,Feldberg
1346,2018-07-22,1017,0.0,851.57,11.7,87.58,14.8,9.9,Feldberg
1346,2018-07-23,4767,0.0,853.91,13.5,84.63,16.8,10.7,Feldberg
1346,2018-07-24,11233,0.0,852.58,16.5,66.46,20.3,13.1,Feldberg
1346,2018-07-26,13317,0.0,853.35,18.8,51.75,21.5,16.5,Feldberg
1346,2018-07-27,8.85,0.0,851.51,18.3,55.67,21.3,15.7,Feldberg
1346,2018-07-28,2217,0.0,850.72,14.8,77.38,19.0,12.3,Feldberg
1346,2018-07-29,12.95,0.0,853.26,16.6,67.88,20.8,12.2,Feldberg
1346,2018-07-30,13483,0.0,855.24,19.6,51.33,23.4,16.8,Feldberg
1346,2018-07-31,13133,0.0,856.25,20.9,49.04,23.3,19.2,Feldberg
1346,2018-09-02,0.0,0.0,853.68,7.0,96.83,8.0,5.3,Feldberg
1346,2018-09-06,4.0,0.0,849.71,12.2,79.21,14.5,9.4,Feldberg
1346,2018-09-07,3.55,0.0,851.26,8.9,92.04,12.0,7.2,Feldberg
1346,2018-09-08,8.75,0.0,855.18,10.1,83.75,14.3,6.9,Feldberg
1346,2018-09-09,10767,0.0,857.33,13.5,59.83,16.2,10.7,Feldberg
1346,2018-09-10,11117,0.0,859.56,15.2,47.17,17.9,13.2,Feldberg
1346,2018-09-11,12.05,0.0,860.91,15.7,51.33,18.3,13.4,Feldberg
1346,2018-09-12,11.0,0.0,858.57,17.2,53.83,20.5,14.4,Feldberg
1346,2018-09-13,5017,0.0,854.79,13.5,82.0,17.7,9.9,Feldberg
1346,2018-09-14,2033,0.0,854.81,10.3,94.75,12.1,8.4,Feldberg
1346,2018-09-15,11833,0.0,857.45,8.8,80.38,12.1,5.6,Feldberg
1346,2018-09-16,11283,0.0,856.98,12.3,77.33,16.0,8.1,Feldberg
1346,2018-09-17,11733,0.0,856.17,14.6,57.92,18.6,11.4,Feldberg
1346,2018-09-18,8967,0.0,855.02,15.3,65.46,18.4,13.7,Feldberg
1346,2018-09-19,11117,0.0,857.4,15.8,64.63,18.7,13.7,Feldberg
1346,2018-09-20,11117,0.0,856.25,15.8,67.21,18.1,14.0,Feldberg
1346,2018-09-21,2.7,0.0,851.54,11.2,79.25,16.2,3.0,Feldberg
1346,2018-09-22,4567,0.0,854.82,5.2,82.0,8.9,2.5,Feldberg
1346,2018-09-23,0.0,0.0,851.04,9.7,97.17,13.6,2.3,Feldberg
1346,2018-09-24,5.6,0.0,860.8,1.7,87.46,4.0,-0.2,Feldberg
1346,2018-09-25,8867,0.0,863.29,1.5,77.83,5.0,-1.1,Feldberg
